timestamp,voltage_v,current_a,power_factor
2026-07-14 01:10:00,230.42,1.28,0.84
2026-07-14 01:15:00,228.1,0.47,0.86
2026-07-14 01:20:00,231.7,0.47,0.82
2026-07-14 01:25:00,230.66,1.2,0.86
2026-07-14 01:30:00,231.68,1.3,0.81
2026-07-14 01:35:00,231.72,0.58,0.85
2026-07-14 01:40:00,230.25,1.79,0.81
2026-07-14 01:45:00,227.06,1.16,0.85
2026-07-14 01:50:00,226.19,0.88,0.85
2026-07-14 01:55:00,233.62,0.61,0.87
2026-07-14 02:00:00,226.72,1.43,0.82
2026-07-14 02:05:00,228.17,1.6,0.87
2026-07-14 02:10:00,229.59,1.73,0.8
2026-07-14 02:15:00,230.29,1.29,0.82
2026-07-14 02:20:00,226.67,0.51,0.85
2026-07-14 02:25:00,230.21,1.0,0.81
2026-07-14 02:30:00,225.1,0.75,0.84
2026-07-14 02:35:00,226.7,1.53,0.87
2026-07-14 02:40:00,226.95,1.71,0.8
2026-07-14 02:45:00,232.4,1.54,0.88
2026-07-14 02:50:00,225.53,0.83,0.81
2026-07-14 02:55:00,230.59,0.99,0.84
2026-07-14 03:00:00,233.47,1.78,0.87
2026-07-14 03:05:00,228.01,0.81,0.82
2026-07-14 03:10:00,234.21,0.47,0.85
2026-07-14 03:15:00,229.82,0.96,0.86
2026-07-14 03:20:00,232.13,1.35,0.86
2026-07-14 03:25:00,232.11,1.08,0.85
2026-07-14 03:30:00,234.82,0.76,0.82
2026-07-14 03:35:00,230.44,1.41,0.83
2026-07-14 03:40:00,230.52,1.39,0.81
2026-07-14 03:45:00,230.03,1.03,0.88
2026-07-14 03:50:00,225.2,1.28,0.86
2026-07-14 03:55:00,234.41,0.94,0.84
2026-07-14 04:00:00,227.02,1.01,0.86
2026-07-14 04:05:00,227.88,1.1,0.82
2026-07-14 04:10:00,227.4,1.38,0.85
2026-07-14 04:15:00,233.4,1.32,0.83
2026-07-14 04:20:00,234.98,0.62,0.82
2026-07-14 04:25:00,225.59,1.1,0.8
2026-07-14 04:30:00,227.84,0.48,0.88
2026-07-14 04:35:00,232.17,1.61,0.82
2026-07-14 04:40:00,230.18,1.06,0.85
2026-07-14 04:45:00,226.78,1.5,0.85
2026-07-14 04:50:00,234.15,1.46,0.83
2026-07-14 04:55:00,227.93,0.41,0.88
2026-07-14 05:00:00,226.76,0.94,0.85
2026-07-14 05:05:00,227.34,0.66,0.82
2026-07-14 05:10:00,234.35,0.63,0.82
2026-07-14 05:15:00,234.51,0.68,0.86
2026-07-14 05:20:00,233.3,0.74,0.81
2026-07-14 05:25:00,228.3,1.43,0.8
2026-07-14 05:30:00,226.0,0.55,0.83
2026-07-14 05:35:00,232.51,0.84,0.81
2026-07-14 05:40:00,227.84,1.28,0.84
2026-07-14 05:45:00,227.55,0.42,0.85
2026-07-14 05:50:00,232.27,1.39,0.84
2026-07-14 05:55:00,225.53,1.65,0.85
2026-07-14 06:00:00,225.24,1.15,0.84
2026-07-14 06:05:00,226.25,1.69,0.86
2026-07-14 06:10:00,231.4,0.73,0.84
2026-07-14 06:15:00,233.26,0.8,0.82
2026-07-14 06:20:00,228.4,0.64,0.82
2026-07-14 06:25:00,233.99,1.33,0.81
2026-07-14 06:30:00,229.08,0.74,0.85
2026-07-14 06:35:00,226.47,0.57,0.82
2026-07-14 06:40:00,225.66,0.52,0.85
2026-07-14 06:45:00,226.44,1.68,0.86
2026-07-14 06:50:00,228.06,0.77,0.8
2026-07-14 06:55:00,232.36,1.03,0.86
2026-07-14 07:00:00,232.96,1.26,0.82
2026-07-14 07:05:00,232.91,0.73,0.84
2026-07-14 07:10:00,227.87,0.88,0.8
2026-07-14 07:15:00,229.02,0.6,0.88
2026-07-14 07:20:00,227.43,0.41,0.83
2026-07-14 07:25:00,226.13,1.39,0.85
2026-07-14 07:30:00,225.55,1.4,0.83
2026-07-14 07:35:00,226.39,1.18,0.84
2026-07-14 07:40:00,226.75,1.69,0.87
2026-07-14 07:45:00,227.66,1.53,0.82
2026-07-14 07:50:00,226.71,1.29,0.86
2026-07-14 07:55:00,226.51,1.08,0.82
2026-07-14 08:00:00,228.98,1.27,0.87
2026-07-14 08:05:00,227.41,0.97,0.82
2026-07-14 08:10:00,227.64,1.41,0.83
2026-07-14 08:15:00,229.45,0.5,0.85
2026-07-14 08:20:00,227.97,0.72,0.84
2026-07-14 08:25:00,229.44,1.18,0.83
2026-07-14 08:30:00,229.27,0.94,0.85
2026-07-14 08:35:00,226.62,1.4,0.83
2026-07-14 08:40:00,229.94,1.45,0.84
2026-07-14 08:45:00,231.95,0.42,0.87
2026-07-14 08:50:00,232.41,0.48,0.86
2026-07-14 08:55:00,225.29,0.9,0.84
2026-07-14 09:00:00,225.47,1.77,0.86
2026-07-14 09:05:00,232.03,1.6,0.85
2026-07-14 09:10:00,230.22,1.55,0.84
2026-07-14 09:15:00,230.11,0.48,0.81
2026-07-14 09:20:00,225.55,1.59,0.86
2026-07-14 09:25:00,231.28,0.57,0.85
2026-07-14 09:30:00,229.19,1.07,0.87
2026-07-14 09:35:00,228.34,0.51,0.81
2026-07-14 09:40:00,228.34,1.54,0.81
2026-07-14 09:45:00,230.09,1.08,0.84
2026-07-14 09:50:00,227.19,1.08,0.84
2026-07-14 09:55:00,231.63,0.54,0.86
2026-07-14 10:00:00,226.43,5.01,0.93
2026-07-14 10:05:00,227.41,7.6,0.93
2026-07-14 10:10:00,232.92,8.36,0.97
2026-07-14 10:15:00,229.57,5.07,0.94
2026-07-14 10:20:00,227.5,6.48,0.97
2026-07-14 10:25:00,228.0,8.45,0.96
2026-07-14 10:30:00,227.85,8.68,0.93
2026-07-14 10:35:00,234.63,8.26,0.92
2026-07-14 10:40:00,228.39,9.97,0.93
2026-07-14 10:45:00,231.93,6.3,0.96
2026-07-14 10:50:00,230.4,5.85,0.98
2026-07-14 10:55:00,228.77,4.99,0.95
2026-07-14 11:00:00,228.94,6.94,0.96
2026-07-14 11:05:00,234.38,4.6,0.96
2026-07-14 11:10:00,234.66,5.4,0.97
2026-07-14 11:15:00,234.81,9.89,0.94
2026-07-14 11:20:00,233.48,4.57,0.97
2026-07-14 11:25:00,234.61,4.16,0.95
2026-07-14 11:30:00,228.56,5.45,0.95
2026-07-14 11:35:00,226.89,6.83,0.92
2026-07-14 11:40:00,227.47,6.77,0.93
2026-07-14 11:45:00,234.64,5.01,0.93
2026-07-14 11:50:00,227.8,6.52,0.94
2026-07-14 11:55:00,233.34,8.93,0.98
2026-07-14 12:00:00,227.54,5.89,0.96
2026-07-14 12:05:00,232.33,6.2,0.98
2026-07-14 12:10:00,234.86,5.76,0.92
2026-07-14 12:15:00,225.45,9.34,0.95
2026-07-14 12:20:00,233.19,8.47,0.98
2026-07-14 12:25:00,229.88,8.77,0.94
2026-07-14 12:30:00,228.38,6.96,0.94
2026-07-14 12:35:00,231.49,5.67,0.92
2026-07-14 12:40:00,227.66,4.6,0.93
2026-07-14 12:45:00,229.9,6.63,0.96
2026-07-14 12:50:00,228.41,9.95,0.96
2026-07-14 12:55:00,233.32,4.85,0.97
2026-07-14 13:00:00,225.75,8.43,0.94
2026-07-14 13:05:00,227.33,6.8,0.94
2026-07-14 13:10:00,228.79,7.91,0.94
2026-07-14 13:15:00,228.52,6.22,0.93
2026-07-14 13:20:00,228.89,9.97,0.94
2026-07-14 13:25:00,234.49,8.61,0.96
2026-07-14 13:30:00,231.73,6.29,0.93
2026-07-14 13:35:00,228.29,8.84,0.93
2026-07-14 13:40:00,226.82,6.56,0.97
2026-07-14 13:45:00,227.17,5.79,0.97
2026-07-14 13:50:00,229.44,6.61,0.97
2026-07-14 13:55:00,225.99,5.13,0.95
2026-07-14 14:00:00,232.65,4.4,0.96
2026-07-14 14:05:00,234.23,4.33,0.92
2026-07-14 14:10:00,228.69,5.6,0.98
2026-07-14 14:15:00,233.69,4.38,0.98
2026-07-14 14:20:00,231.29,5.26,0.92
2026-07-14 14:25:00,226.61,9.4,0.92
2026-07-14 14:30:00,230.34,7.26,0.95
2026-07-14 14:35:00,231.77,4.96,0.92
2026-07-14 14:40:00,234.3,9.47,0.96
2026-07-14 14:45:00,227.5,5.99,0.94
2026-07-14 14:50:00,231.96,8.57,0.97
2026-07-14 14:55:00,231.84,7.46,0.95
2026-07-14 15:00:00,231.64,8.45,0.92
2026-07-14 15:05:00,232.12,6.99,0.95
2026-07-14 15:10:00,231.11,4.93,0.94
2026-07-14 15:15:00,226.62,8.57,0.93
2026-07-14 15:20:00,232.23,9.28,0.94
2026-07-14 15:25:00,227.04,7.57,0.93
2026-07-14 15:30:00,225.8,8.94,0.96
2026-07-14 15:35:00,234.23,4.28,0.92
2026-07-14 15:40:00,229.38,8.82,0.95
2026-07-14 15:45:00,228.18,8.9,0.98
2026-07-14 15:50:00,232.87,6.9,0.93
2026-07-14 15:55:00,234.56,5.06,0.97
2026-07-14 16:00:00,230.43,4.1,0.93
2026-07-14 16:05:00,230.83,7.48,0.95
2026-07-14 16:10:00,234.33,4.89,0.97
2026-07-14 16:15:00,228.22,6.12,0.98
2026-07-14 16:20:00,233.26,8.59,0.94
2026-07-14 16:25:00,229.92,4.42,0.93
2026-07-14 16:30:00,226.3,7.31,0.97
2026-07-14 16:35:00,228.38,9.46,0.96
2026-07-14 16:40:00,229.89,9.99,0.93
2026-07-14 16:45:00,234.77,4.81,0.94
2026-07-14 16:50:00,226.87,9.38,0.93
2026-07-14 16:55:00,230.8,5.73,0.94
2026-07-14 17:00:00,234.78,8.03,0.94
2026-07-14 17:05:00,229.3,5.57,0.92
2026-07-14 17:10:00,231.68,5.15,0.93
2026-07-14 17:15:00,233.38,9.82,0.96
2026-07-14 17:20:00,228.66,6.49,0.92
2026-07-14 17:25:00,229.2,7.78,0.94
2026-07-14 17:30:00,230.68,7.82,0.94
2026-07-14 17:35:00,229.43,7.46,0.93
2026-07-14 17:40:00,229.47,8.93,0.95
2026-07-14 17:45:00,229.19,8.54,0.92
2026-07-14 17:50:00,231.08,5.5,0.93
2026-07-14 17:55:00,230.3,9.56,0.94
2026-07-14 18:00:00,231.71,8.02,0.97
2026-07-14 18:05:00,230.07,8.47,0.98
2026-07-14 18:10:00,230.29,9.38,0.94
2026-07-14 18:15:00,228.91,5.27,0.95
2026-07-14 18:20:00,227.09,5.73,0.93
2026-07-14 18:25:00,228.82,7.39,0.96
2026-07-14 18:30:00,229.73,4.13,0.94
2026-07-14 18:35:00,233.2,6.19,0.93
2026-07-14 18:40:00,230.19,4.83,0.95
2026-07-14 18:45:00,232.63,8.38,0.98
2026-07-14 18:50:00,225.72,4.15,0.94
2026-07-14 18:55:00,227.92,6.64,0.95
2026-07-14 19:00:00,231.89,4.18,0.91
2026-07-14 19:05:00,230.72,4.9,0.92
2026-07-14 19:10:00,226.83,4.61,0.92
2026-07-14 19:15:00,229.62,3.15,0.88
2026-07-14 19:20:00,233.16,5.97,0.92
2026-07-14 19:25:00,231.74,3.91,0.91
2026-07-14 19:30:00,226.83,5.83,0.94
2026-07-14 19:35:00,232.28,5.8,0.92
2026-07-14 19:40:00,231.44,5.64,0.89
2026-07-14 19:45:00,232.97,3.07,0.93
2026-07-14 19:50:00,233.59,4.68,0.91
2026-07-14 19:55:00,226.08,3.57,0.89
2026-07-14 20:00:00,233.36,5.13,0.89
2026-07-14 20:05:00,233.63,5.89,0.91
2026-07-14 20:10:00,231.83,3.53,0.92
2026-07-14 20:15:00,231.44,2.71,0.89
2026-07-14 20:20:00,233.63,5.73,0.89
2026-07-14 20:25:00,230.07,3.28,0.88
2026-07-14 20:30:00,231.0,5.66,0.91
2026-07-14 20:35:00,226.21,3.11,0.93
2026-07-14 20:40:00,234.83,4.8,0.92
2026-07-14 20:45:00,232.81,3.8,0.9
2026-07-14 20:50:00,228.02,5.09,0.93
2026-07-14 20:55:00,230.51,4.4,0.88
2026-07-14 21:00:00,234.74,3.51,0.89
2026-07-14 21:05:00,233.74,3.26,0.89
2026-07-14 21:10:00,225.71,3.71,0.92
2026-07-14 21:15:00,232.18,5.03,0.9
2026-07-14 21:20:00,232.02,4.81,0.94
2026-07-14 21:25:00,232.68,3.01,0.93
2026-07-14 21:30:00,226.27,4.85,0.91
2026-07-14 21:35:00,233.47,3.7,0.91
2026-07-14 21:40:00,230.65,5.1,0.9
2026-07-14 21:45:00,227.15,2.58,0.92
2026-07-14 21:50:00,228.03,3.81,0.89
2026-07-14 21:55:00,228.06,4.78,0.9
2026-07-14 22:00:00,227.16,5.44,0.89
2026-07-14 22:05:00,226.67,3.44,0.92
2026-07-14 22:10:00,228.49,4.5,0.9
2026-07-14 22:15:00,232.09,4.7,0.94
2026-07-14 22:20:00,234.71,5.9,0.91
2026-07-14 22:25:00,225.91,5.21,0.89
2026-07-14 22:30:00,230.9,5.75,0.91
2026-07-14 22:35:00,233.27,2.74,0.9
2026-07-14 22:40:00,225.59,4.12,0.9
2026-07-14 22:45:00,227.19,3.07,0.9
2026-07-14 22:50:00,227.56,3.05,0.94
2026-07-14 22:55:00,225.58,5.22,0.9
2026-07-14 23:00:00,230.2,4.78,0.91
2026-07-14 23:05:00,225.65,5.57,0.91
2026-07-14 23:10:00,231.65,5.63,0.89
2026-07-14 23:15:00,233.44,2.85,0.94
2026-07-14 23:20:00,226.41,5.16,0.91
2026-07-14 23:25:00,227.11,4.76,0.88
2026-07-14 23:30:00,229.04,2.59,0.93
2026-07-14 23:35:00,225.53,5.01,0.91
2026-07-14 23:40:00,228.92,4.26,0.89
2026-07-14 23:45:00,232.52,3.22,0.91
2026-07-14 23:50:00,227.15,2.62,0.91
2026-07-14 23:55:00,226.42,5.92,0.91
2026-07-15 00:00:00,231.15,0.91,0.83
2026-07-15 00:05:00,226.98,0.42,0.83
2026-07-15 00:10:00,234.48,0.52,0.85
2026-07-15 00:15:00,226.87,0.51,0.84
2026-07-15 00:20:00,228.92,1.11,0.87
2026-07-15 00:25:00,230.53,0.94,0.86
2026-07-15 00:30:00,229.54,1.73,0.85
2026-07-15 00:35:00,225.04,1.27,0.82
2026-07-15 00:40:00,231.96,1.41,0.85
2026-07-15 00:45:00,227.04,1.25,0.85
2026-07-15 00:50:00,226.71,0.78,0.8
2026-07-15 00:55:00,230.08,1.06,0.83
2026-07-15 01:00:00,233.19,0.64,0.83
2026-07-15 01:05:00,228.87,1.8,0.86
2026-07-15 01:10:00,226.79,1.7,0.83
2026-07-15 01:15:00,229.29,1.47,0.85
2026-07-15 01:20:00,233.31,1.21,0.88
2026-07-15 01:25:00,227.68,1.59,0.8
2026-07-15 01:30:00,232.69,1.41,0.81
2026-07-15 01:35:00,228.01,0.82,0.88
2026-07-15 01:40:00,230.14,1.37,0.81
2026-07-15 01:45:00,233.42,1.17,0.8
2026-07-15 01:50:00,233.48,1.53,0.88
2026-07-15 01:55:00,234.51,0.54,0.83
2026-07-15 02:00:00,229.26,1.74,0.86
2026-07-15 02:05:00,232.1,0.75,0.85
2026-07-15 02:10:00,225.06,1.61,0.83
2026-07-15 02:15:00,225.83,0.84,0.8
2026-07-15 02:20:00,225.34,1.41,0.85
2026-07-15 02:25:00,233.02,0.79,0.87
2026-07-15 02:30:00,233.4,0.43,0.83
2026-07-15 02:35:00,234.47,0.46,0.85
2026-07-15 02:40:00,231.4,0.6,0.86
2026-07-15 02:45:00,227.79,1.53,0.84
2026-07-15 02:50:00,232.7,1.66,0.8
2026-07-15 02:55:00,231.22,1.53,0.82
2026-07-15 03:00:00,227.47,1.55,0.84
2026-07-15 03:05:00,234.38,1.58,0.8
2026-07-15 03:10:00,226.87,1.13,0.86
2026-07-15 03:15:00,227.57,0.61,0.84
2026-07-15 03:20:00,225.85,1.05,0.86
2026-07-15 03:25:00,234.38,1.24,0.83
2026-07-15 03:30:00,226.27,0.75,0.84
2026-07-15 03:35:00,225.66,1.69,0.88
2026-07-15 03:40:00,229.8,0.84,0.84
2026-07-15 03:45:00,233.58,1.67,0.84
2026-07-15 03:50:00,228.56,1.44,0.85
2026-07-15 03:55:00,225.94,1.29,0.88
2026-07-15 04:00:00,229.4,1.05,0.83
2026-07-15 04:05:00,229.45,1.29,0.87
2026-07-15 04:10:00,226.39,0.8,0.86
2026-07-15 04:15:00,229.41,0.8,0.84
2026-07-15 04:20:00,233.9,0.56,0.87
2026-07-15 04:25:00,226.45,0.89,0.87
2026-07-15 04:30:00,232.03,1.04,0.87
2026-07-15 04:35:00,229.86,0.47,0.87
2026-07-15 04:40:00,234.3,1.12,0.82
2026-07-15 04:45:00,234.46,1.26,0.85
2026-07-15 04:50:00,232.21,0.6,0.8
2026-07-15 04:55:00,227.62,0.46,0.81
2026-07-15 05:00:00,234.42,1.16,0.83
2026-07-15 05:05:00,228.03,0.56,0.87
2026-07-15 05:10:00,225.65,1.35,0.82
2026-07-15 05:15:00,231.07,0.56,0.82
2026-07-15 05:20:00,231.73,0.78,0.83
2026-07-15 05:25:00,228.45,0.99,0.83
2026-07-15 05:30:00,233.0,1.34,0.84
2026-07-15 05:35:00,228.52,0.6,0.88
2026-07-15 05:40:00,226.27,1.16,0.82
2026-07-15 05:45:00,228.9,1.68,0.85
2026-07-15 05:50:00,229.88,0.91,0.85
2026-07-15 05:55:00,229.56,1.08,0.82
2026-07-15 06:00:00,225.32,1.5,0.86
2026-07-15 06:05:00,231.81,1.76,0.88
2026-07-15 06:10:00,225.47,1.34,0.88
2026-07-15 06:15:00,230.58,1.0,0.85
2026-07-15 06:20:00,229.45,0.72,0.87
2026-07-15 06:25:00,226.11,1.77,0.87
2026-07-15 06:30:00,230.1,1.56,0.81
2026-07-15 06:35:00,227.82,1.14,0.86
2026-07-15 06:40:00,226.93,1.43,0.84
2026-07-15 06:45:00,229.82,1.47,0.87
2026-07-15 06:50:00,226.65,1.63,0.81
2026-07-15 06:55:00,227.56,1.14,0.82
2026-07-15 07:00:00,230.38,1.13,0.83
2026-07-15 07:05:00,228.28,1.62,0.8
2026-07-15 07:10:00,226.69,1.79,0.8
2026-07-15 07:15:00,227.2,0.48,0.82
2026-07-15 07:20:00,227.83,0.82,0.85
2026-07-15 07:25:00,229.77,1.8,0.81
2026-07-15 07:30:00,226.76,0.66,0.86
2026-07-15 07:35:00,225.97,1.38,0.84
2026-07-15 07:40:00,231.15,1.02,0.83
2026-07-15 07:45:00,234.39,0.96,0.83
2026-07-15 07:50:00,227.7,1.8,0.85
2026-07-15 07:55:00,233.22,1.22,0.83
2026-07-15 08:00:00,226.48,1.02,0.85
2026-07-15 08:05:00,225.92,1.49,0.82
2026-07-15 08:10:00,229.88,0.72,0.88
2026-07-15 08:15:00,233.56,0.52,0.84
2026-07-15 08:20:00,225.16,1.16,0.82
2026-07-15 08:25:00,229.2,1.47,0.83
2026-07-15 08:30:00,227.39,0.97,0.87
2026-07-15 08:35:00,228.66,0.72,0.86
2026-07-15 08:40:00,228.67,0.63,0.85
2026-07-15 08:45:00,232.95,1.32,0.82
2026-07-15 08:50:00,231.42,1.17,0.85
2026-07-15 08:55:00,230.39,0.56,0.81
2026-07-15 09:00:00,228.33,0.98,0.81
2026-07-15 09:05:00,227.75,1.04,0.85
2026-07-15 09:10:00,233.77,1.51,0.83
2026-07-15 09:15:00,225.04,0.58,0.82
2026-07-15 09:20:00,229.87,1.47,0.87
2026-07-15 09:25:00,227.6,1.5,0.83
2026-07-15 09:30:00,233.58,0.58,0.81
2026-07-15 09:35:00,231.91,1.12,0.83
2026-07-15 09:40:00,233.56,1.17,0.83
2026-07-15 09:45:00,232.92,0.6,0.81
2026-07-15 09:50:00,227.03,0.65,0.84
2026-07-15 09:55:00,232.24,1.68,0.88
2026-07-15 10:00:00,231.41,9.02,0.93
2026-07-15 10:05:00,231.28,4.91,0.94
2026-07-15 10:10:00,231.76,6.04,0.97
2026-07-15 10:15:00,229.24,8.27,0.92
2026-07-15 10:20:00,225.65,9.32,0.98
2026-07-15 10:25:00,228.16,6.91,0.97
2026-07-15 10:30:00,233.93,4.03,0.96
2026-07-15 10:35:00,226.77,8.84,0.98
2026-07-15 10:40:00,229.94,6.7,0.94
2026-07-15 10:45:00,227.02,9.53,0.95
2026-07-15 10:50:00,234.87,4.6,0.93
2026-07-15 10:55:00,226.57,4.3,0.97
2026-07-15 11:00:00,228.44,5.64,0.93
2026-07-15 11:05:00,229.83,8.98,0.95
2026-07-15 11:10:00,232.5,6.57,0.94
2026-07-15 11:15:00,232.69,8.09,0.97
2026-07-15 11:20:00,228.41,5.38,0.93
2026-07-15 11:25:00,227.45,6.14,0.97
2026-07-15 11:30:00,234.1,9.42,0.97
2026-07-15 11:35:00,233.37,5.08,0.95
2026-07-15 11:40:00,227.35,6.1,0.94
2026-07-15 11:45:00,228.61,6.62,0.94
2026-07-15 11:50:00,231.83,6.25,0.96
2026-07-15 11:55:00,225.35,4.93,0.95
2026-07-15 12:00:00,232.9,6.05,0.94
2026-07-15 12:05:00,229.57,6.72,0.93
2026-07-15 12:10:00,230.74,9.55,0.96
2026-07-15 12:15:00,227.59,8.72,0.94
2026-07-15 12:20:00,233.32,4.75,0.97
2026-07-15 12:25:00,234.55,5.42,0.95
2026-07-15 12:30:00,227.08,8.55,0.97
2026-07-15 12:35:00,226.57,8.8,0.93
2026-07-15 12:40:00,228.62,5.93,0.94
2026-07-15 12:45:00,226.28,8.46,0.93
2026-07-15 12:50:00,229.61,7.05,0.95
2026-07-15 12:55:00,227.35,8.03,0.93
2026-07-15 13:00:00,233.08,9.81,0.94
2026-07-15 13:05:00,233.18,8.31,0.93
2026-07-15 13:10:00,229.62,6.63,0.95
2026-07-15 13:15:00,229.11,5.68,0.98
2026-07-15 13:20:00,230.07,6.03,0.96
2026-07-15 13:25:00,230.2,4.51,0.93
2026-07-15 13:30:00,229.91,9.22,0.93
2026-07-15 13:35:00,231.86,9.03,0.94
2026-07-15 13:40:00,230.88,8.57,0.97
2026-07-15 13:45:00,230.2,4.45,0.98
2026-07-15 13:50:00,226.69,8.08,0.93
2026-07-15 13:55:00,234.94,6.71,0.92
2026-07-15 14:00:00,228.96,6.29,0.94
2026-07-15 14:05:00,233.52,9.95,0.95
2026-07-15 14:10:00,232.16,5.91,0.96
2026-07-15 14:15:00,225.13,7.25,0.95
2026-07-15 14:20:00,232.77,8.59,0.94
2026-07-15 14:25:00,226.55,4.61,0.93
2026-07-15 14:30:00,228.98,6.51,0.97
2026-07-15 14:35:00,233.16,4.43,0.95
2026-07-15 14:40:00,225.13,4.61,0.97
2026-07-15 14:45:00,225.64,9.07,0.96
2026-07-15 14:50:00,227.86,9.66,0.95
2026-07-15 14:55:00,225.2,7.84,0.93
2026-07-15 15:00:00,231.25,4.47,0.98
2026-07-15 15:05:00,225.84,4.92,0.92
2026-07-15 15:10:00,225.49,8.74,0.92
2026-07-15 15:15:00,230.11,5.24,0.94
2026-07-15 15:20:00,229.92,9.87,0.92
2026-07-15 15:25:00,233.7,8.29,0.97
2026-07-15 15:30:00,231.54,8.1,0.97
2026-07-15 15:35:00,227.98,7.31,0.97
2026-07-15 15:40:00,232.81,5.03,0.98
2026-07-15 15:45:00,227.88,4.2,0.96
2026-07-15 15:50:00,227.9,9.22,0.92
2026-07-15 15:55:00,232.86,6.91,0.96
2026-07-15 16:00:00,233.07,6.91,0.94
2026-07-15 16:05:00,234.31,7.76,0.95
2026-07-15 16:10:00,226.58,6.52,0.93
2026-07-15 16:15:00,230.35,8.91,0.97
2026-07-15 16:20:00,233.1,6.12,0.93
2026-07-15 16:25:00,229.62,7.32,0.95
2026-07-15 16:30:00,228.92,4.84,0.98
2026-07-15 16:35:00,225.97,8.1,0.96
2026-07-15 16:40:00,226.01,7.05,0.96
2026-07-15 16:45:00,233.36,9.48,0.97
2026-07-15 16:50:00,226.31,7.25,0.95
2026-07-15 16:55:00,234.63,4.54,0.95
2026-07-15 17:00:00,230.53,5.22,0.94
2026-07-15 17:05:00,228.61,6.82,0.96
2026-07-15 17:10:00,234.51,8.07,0.98
2026-07-15 17:15:00,231.56,9.54,0.94
2026-07-15 17:20:00,232.0,4.18,0.92
2026-07-15 17:25:00,229.93,7.91,0.95
2026-07-15 17:30:00,228.99,9.21,0.96
2026-07-15 17:35:00,233.41,8.65,0.97
2026-07-15 17:40:00,229.56,5.87,0.93
2026-07-15 17:45:00,234.4,4.27,0.97
2026-07-15 17:50:00,232.26,7.0,0.96
2026-07-15 17:55:00,229.53,4.02,0.95
2026-07-15 18:00:00,233.3,4.86,0.94
2026-07-15 18:05:00,225.34,6.58,0.95
2026-07-15 18:10:00,233.36,5.16,0.95
2026-07-15 18:15:00,228.53,7.08,0.94
2026-07-15 18:20:00,225.31,8.41,0.94
2026-07-15 18:25:00,225.92,9.13,0.97
2026-07-15 18:30:00,227.93,6.13,0.98
2026-07-15 18:35:00,234.67,8.81,0.94
2026-07-15 18:40:00,230.06,7.75,0.98
2026-07-15 18:45:00,229.39,9.02,0.95
2026-07-15 18:50:00,232.8,8.82,0.97
2026-07-15 18:55:00,226.14,9.46,0.96
2026-07-15 19:00:00,233.33,3.06,0.93
2026-07-15 19:05:00,234.12,3.05,0.91
2026-07-15 19:10:00,230.31,4.14,0.91
2026-07-15 19:15:00,226.97,4.95,0.93
2026-07-15 19:20:00,231.35,4.89,0.92
2026-07-15 19:25:00,228.44,5.1,0.9
2026-07-15 19:30:00,234.01,5.85,0.94
2026-07-15 19:35:00,226.27,5.04,0.89
2026-07-15 19:40:00,232.7,5.63,0.9
2026-07-15 19:45:00,229.93,3.41,0.92
2026-07-15 19:50:00,230.27,5.65,0.89
2026-07-15 19:55:00,233.08,4.58,0.93
2026-07-15 20:00:00,230.71,2.63,0.93
2026-07-15 20:05:00,225.38,4.49,0.89
2026-07-15 20:10:00,231.09,4.21,0.89
2026-07-15 20:15:00,227.86,5.45,0.88
2026-07-15 20:20:00,232.68,4.89,0.89
2026-07-15 20:25:00,233.51,4.36,0.94
2026-07-15 20:30:00,227.8,2.98,0.9
2026-07-15 20:35:00,229.62,5.84,0.92
2026-07-15 20:40:00,232.83,5.73,0.92
2026-07-15 20:45:00,226.42,5.92,0.88
2026-07-15 20:50:00,231.07,2.53,0.92
2026-07-15 20:55:00,234.8,5.79,0.93
2026-07-15 21:00:00,234.08,5.57,0.88
2026-07-15 21:05:00,226.08,2.86,0.93
2026-07-15 21:10:00,226.54,3.97,0.92
2026-07-15 21:15:00,230.61,5.42,0.93
2026-07-15 21:20:00,233.73,2.58,0.9
2026-07-15 21:25:00,230.77,4.02,0.91
2026-07-15 21:30:00,226.0,4.33,0.9
2026-07-15 21:35:00,233.09,5.64,0.91
2026-07-15 21:40:00,230.03,4.87,0.88
2026-07-15 21:45:00,229.07,3.56,0.89
2026-07-15 21:50:00,232.92,4.23,0.89
2026-07-15 21:55:00,232.77,5.04,0.91
2026-07-15 22:00:00,227.33,4.58,0.89
2026-07-15 22:05:00,233.01,5.05,0.89
2026-07-15 22:10:00,231.4,2.83,0.9
2026-07-15 22:15:00,225.65,4.02,0.94
2026-07-15 22:20:00,227.55,4.81,0.93
2026-07-15 22:25:00,225.21,2.83,0.89
2026-07-15 22:30:00,230.75,5.42,0.94
2026-07-15 22:35:00,232.72,4.88,0.93
2026-07-15 22:40:00,232.83,3.16,0.93
2026-07-15 22:45:00,229.06,3.26,0.91
2026-07-15 22:50:00,226.36,4.94,0.91
2026-07-15 22:55:00,229.82,2.76,0.92
2026-07-15 23:00:00,231.14,3.4,0.88
2026-07-15 23:05:00,230.41,5.92,0.9
2026-07-15 23:10:00,229.44,3.54,0.92
2026-07-15 23:15:00,230.76,2.79,0.93
2026-07-15 23:20:00,232.15,3.43,0.92
2026-07-15 23:25:00,229.93,3.21,0.89
2026-07-15 23:30:00,225.47,3.62,0.94
2026-07-15 23:35:00,227.88,5.55,0.92
2026-07-15 23:40:00,227.68,2.85,0.89
